station,category,split,start_date,end_date,status,flags,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,satellite_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,has_raw_satzarr,n_s2_raw,s2_token_minus_raw,s2_raw_minus_token,n_s1_asc_raw,s1_asc_token_minus_raw,s1_asc_raw_minus_token,n_s1_desc_raw,s1_desc_token_minus_raw,s1_desc_raw_minus_token,has_raw_dem,has_raw_lulc,dem_nan,lulc_nan,soil_nan_pct,era5_nan,sif_nan,twsa_nan,labels_sm_nan,labels_le_nan_frac,sm_continuous_years,le_continuous_years,lt_3yr_labels
ISMN_SCAN_ShagbarkHills,sm_only,train,20160101,20200402,OK,"INFO_sif_missing_years(2016,2017)",True,True,False,True,True,True,True,True,True,True,True,False,81,81,0,100.0,,,,,,,,,"2016,2017",,True,81,0,0,198.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_SCAN_Shenandoah,sm_only,train,20160101,20180419,OK,"INFO_no_twsa|INFO_sif_missing_years(2016,2017)",True,True,False,True,True,True,True,True,True,False,True,False,21,21,0,100.0,,,,,,,,,"2016,2017",,True,21,0,0,48.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,3.0,,False
ISMN_SCAN_Sidney,sm_only,train,20200807,20251230,OK,"INFO_s1_asc_missing_years(2023,2024)|INFO_s1_desc_missing_years(2020,2021)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,348,348,0,100.0,,"2023,2024","2020,2021",,,,,,,2025,True,348,0,0,63.0,0.0,0.0,109.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_SCAN_SilverCity,sm_only,oos,20160101,20210725,OK,"INFO_s1_desc_missing_years(2018,2019,2021)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,135,135,0,100.0,,,"2018,2019,2021",,,,,,"2016,2017",,True,135,0,0,143.0,0.0,0.0,14.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,6.0,,False
ISMN_SCAN_SinkinForest,sm_only,train,20210720,20250321,OK,INFO_twsa_missing_years(2025),True,True,False,True,True,True,True,True,True,True,True,False,101,101,0,100.0,,,,,,,,,,2025,True,101,0,0,86.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_SCAN_Spickard,sm_only,train,20190603,20251230,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.3%),True,True,False,True,True,True,True,True,True,True,True,False,228,228,0,100.0,,,,,,,,,,2025,True,228,0,0,167.0,0.0,0.0,,,,True,True,False,False,0.0026,False,False,False,False,,7.0,,False
ISMN_SCAN_SplitMountain,sm_only,train,20160101,20250321,OK,"INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.9%)",True,True,True,True,True,True,True,True,True,True,True,False,707,707,0,100.0,,,2016,,,,,,"2016,2017",2025,True,707,0,0,335.0,0.0,0.0,448.0,0.0,0.0,True,True,False,False,0.0089,False,False,False,False,,10.0,,False
ISMN_SCAN_StanleyFarm,sm_only,train,20220304,20251230,OK,INFO_twsa_missing_years(2025)|INFO_soil_nan_pct(0.1%),True,True,False,True,True,True,True,True,True,True,True,False,235,235,0,100.0,,,,,,,,,,2025,True,235,0,0,102.0,0.0,0.0,,,,True,True,False,False,0.0007,False,False,False,False,,4.0,,False
ISMN_SCAN_Starkville,sm_only,oos,20160101,20200930,OK,"INFO_s1_desc_missing_years(2018,2019)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.3%)",True,True,True,True,True,True,True,True,True,True,True,False,180,180,0,100.0,,,"2018,2019",,,,,,"2016,2017",,True,180,0,0,117.0,0.0,0.0,5.0,0.0,0.0,True,True,False,False,0.0029,False,False,False,False,,5.0,,False
ISMN_SCAN_Stephenville,sm_only,train,20160101,20200601,OK,"INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.1%)",True,True,False,True,True,True,True,True,True,True,True,False,102,102,0,100.0,,,,,,,,,"2016,2017",,True,102,0,0,108.0,0.0,0.0,,,,True,True,False,False,0.0011,False,False,False,False,,5.0,,False
ISMN_SCAN_Stubblefield,sm_only,train,20160101,20190519,OK,"INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,122,122,0,100.0,,,,,,,,,"2016,2017",,True,122,0,0,104.0,0.0,0.0,84.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,4.0,,False
ISMN_SCAN_SudduthFarms,sm_only,train,20160101,20241009,OK,"INFO_s1_desc_missing_years(2016,2018,2019,2021,2022,2023,2024)|INFO_sif_missing_years(2016,2017)",True,True,True,True,True,True,True,True,True,True,True,False,208,208,0,100.0,,,"2016,2018,2019,2021,2022,2023,2024",,,,,,"2016,2017",,True,208,0,0,441.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,9.0,,False
ISMN_SCAN_SunleafNursery,sm_only,oos,20160101,20200620,OK,"INFO_sif_missing_years(2016,2017)",True,True,False,True,True,True,True,True,True,True,True,False,131,131,0,100.0,,,,,,,,,"2016,2017",,True,131,0,0,226.0,0.0,0.0,,,,True,True,False,False,0.0,False,False,False,False,,5.0,,False
ISMN_SCAN_TableMountain,sm_only,train,20160101,20250321,OK,"INFO_s1_asc_missing_years(2022,2023,2024,2025)|INFO_s1_desc_missing_years(2016)|INFO_sif_missing_years(2016,2017)|INFO_twsa_missing_years(2025)",True,True,True,True,True,True,True,True,True,True,True,False,218,218,0,100.0,,"2022,2023,2024,2025",2016,,,,,,"2016,2017",2025,True,218,0,0,116.0,0.0,0.0,462.0,0.0,0.0,True,True,False,False,0.0,False,False,False,False,,10.0,,False
ISMN_SCAN_TidewaterArec,sm_only,train,20160101,20190619,OK,"INFO_s1_desc_missing_years(2016,2017,2019)|INFO_sif_missing_years(2016,2017)|INFO_soil_nan_pct(0.9%)",True,True,True,True,True,True,True,True,True,True,True,False,73,73,0,100.0,,,"2016,2017,2019",,,,,,"2016,2017",,True,73,0,0,77.0,0.0,0.0,2.0,0.0,0.0,True,True,False,False,0.0091,False,False,False,False,,4.0,,False
