station,category,split,start_date,end_date,complete,has_s2,has_s1_asc,has_s1_desc,has_cm,has_dem,has_lulc,has_soil,has_era5,has_sif,has_twsa,has_labels_sm,has_labels_le,n_s2_dates,n_cm_dates,n_s2_missing_cm,cm_coverage_pct,s2_missing_years,s1_asc_missing_years,s1_desc_missing_years,cm_missing_years,era5_missing_years,labels_sm_missing_years,labels_le_missing_years,sif_missing_years,twsa_missing_years,status,flags
ISMN_MOL-RAO_Falkenberg,sm_only,train,20140101,20200629,True,True,True,True,True,True,True,True,True,True,True,True,False,105,170,0,100.0,"2014,2015,2016,2017","2014,2015","2014,2015","2014,2015,2016,2017",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015,2016,2017)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015,2016,2017)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_NAQU_NQKema,sm_only,train,20140913,20180718,True,True,True,True,True,True,True,True,True,True,True,True,False,29,48,0,100.0,"2014,2015","2014,2015,2016","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2016)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_NAQU_NQMS,sm_only,train,20150603,20180717,True,True,True,True,True,True,True,True,True,True,True,True,False,36,86,0,100.0,2015,"2015,2016","2015,2016",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015,2016)|s1_desc_missing_years(2015,2016)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_NAQU_NQNorth,sm_only,train,20140913,20180718,True,True,True,True,True,True,True,True,True,True,True,True,False,24,63,0,100.0,"2014,2015","2014,2015,2016","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2016)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_NGARI_ALI01,sm_only,train,20140906,20180821,True,True,True,True,True,True,True,True,True,True,True,True,False,77,111,0,100.0,"2014,2015","2014,2015,2016","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2016)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_NGARI_ALI02,sm_only,oos,20140906,20180412,True,True,True,True,True,True,True,True,True,True,True,True,False,56,66,0,100.0,"2014,2015","2014,2015,2016","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2016)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_NGARI_ALI03,sm_only,oos,20140906,20180821,True,True,True,True,True,True,True,True,True,True,True,True,False,75,101,0,100.0,"2014,2015","2014,2015,2016","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2016)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_NGARI_SQ19,sm_only,val,20160812,20190907,True,True,True,True,True,True,True,True,True,True,True,True,False,49,85,0,100.0,,2016,,,,,,"2016,2017",,WARN,"s1_asc_missing_years(2016)|INFO_sif_missing_years(2016,2017)"
ISMN_NGARI_SQ20,sm_only,train,20160812,20190907,True,True,True,True,True,True,True,True,True,True,True,True,False,36,73,0,100.0,,2016,,,,,,"2016,2017",,WARN,"s1_asc_missing_years(2016)|INFO_sif_missing_years(2016,2017)"
ISMN_NGARI_SQ21,sm_only,train,20160812,20190907,True,True,True,True,True,True,True,True,True,True,True,True,False,49,73,0,100.0,,2016,,,,,,"2016,2017",,WARN,"s1_asc_missing_years(2016)|INFO_sif_missing_years(2016,2017)"
ISMN_REMEDHUS_Canizal,sm_only,train,20210120,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,138,223,0,100.0,,,,,,,,,,OK,
ISMN_REMEDHUS_Carretoro,sm_only,train,20140101,20201211,True,True,True,True,True,True,True,True,True,True,True,True,False,146,239,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_REMEDHUS_CasaPeriles,sm_only,train,20140708,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,301,468,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_REMEDHUS_ConcejodelMonte,sm_only,oos,20210114,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,137,204,0,100.0,,,,,,,,,,OK,
ISMN_REMEDHUS_ElCoto,sm_only,train,20160706,20210104,True,True,True,True,True,True,True,True,True,True,True,True,False,147,209,0,100.0,2021,2021,2021,,,,,"2016,2017",,WARN,"s2_missing_years(2021)|s1_asc_missing_years(2021)|s1_desc_missing_years(2021)|INFO_sif_missing_years(2016,2017)"
ISMN_REMEDHUS_ElTomillar,sm_only,train,20210120,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,134,202,0,100.0,,,,,,,,,,OK,
ISMN_REMEDHUS_Granja-g,sm_only,train,20170808,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,273,425,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_REMEDHUS_Guarrati,sm_only,train,20150209,20181212,True,True,True,True,True,True,True,True,True,True,True,True,False,75,104,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_REMEDHUS_LaCruzdeElias,sm_only,train,20140101,20201001,True,True,True,True,True,True,True,True,True,True,True,True,False,149,228,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_REMEDHUS_LasArenas,sm_only,train,20190613,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,294,495,0,100.0,,,,,,,,,,OK,
ISMN_REMEDHUS_LasBrozas,sm_only,train,20180731,20240414,True,True,True,True,True,True,True,True,True,True,True,True,False,210,357,0,100.0,,,,,,,,,,OK,
ISMN_REMEDHUS_LasEritas,sm_only,train,20141111,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,281,422,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_REMEDHUS_LasTresRayas,sm_only,train,20150610,20241215,True,True,True,True,True,True,True,True,True,True,True,True,False,556,817,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_REMEDHUS_LasVacas,sm_only,oos,20160616,20200929,True,True,True,True,True,True,True,True,True,True,True,True,False,140,209,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_REMEDHUS_LasVictorias,sm_only,train,20150825,20241231,True,True,True,True,True,True,True,True,True,True,True,True,False,298,492,0,100.0,2015,2015,2015,2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_REMEDHUS_LlanosdelaBoveda,sm_only,train,20140101,20210202,True,True,True,True,True,True,True,True,True,True,True,True,False,157,245,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_REMEDHUS_Paredinas,sm_only,train,20150602,20211103,True,True,True,True,True,True,True,True,True,True,True,True,False,187,285,0,100.0,2015,"2015,2021","2015,2021",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015,2021)|s1_desc_missing_years(2015,2021)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_REMEDHUS_Zamarron,sm_only,oos,20140101,20210101,True,True,True,True,True,True,True,True,True,True,True,True,False,145,217,0,100.0,"2014,2015,2021","2014,2015,2021","2014,2015,2021","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015,2021)|s1_asc_missing_years(2014,2015,2021)|s1_desc_missing_years(2014,2015,2021)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_ROMPS_AbramovGlacier,sm_only,train,20140101,20211213,True,True,True,True,True,True,True,True,True,True,True,True,False,367,524,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_ROMPS_Baytik,sm_only,oos,20150326,20210704,True,True,True,True,True,True,True,True,True,True,True,True,False,325,433,0,100.0,2015,"2015,2016","2015,2016",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015,2016)|s1_desc_missing_years(2015,2016)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_ROMPS_GolubinGlacier,sm_only,train,20180711,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,548,821,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_ROMPS_Kokomeren,sm_only,train,20140101,20211227,True,True,True,True,True,True,True,True,True,True,True,True,False,401,517,0,100.0,"2014,2015","2014,2015,2016","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2016)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_ROMPS_Maidanak,sm_only,train,20140708,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,408,527,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_ROMPS_Maydantal,sm_only,train,20140929,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,419,511,0,100.0,"2014,2015","2014,2015","2014,2015","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_RSMN_Alexandria,sm_only,oos,20160501,20190724,True,True,True,True,True,True,True,True,True,True,True,True,False,150,235,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_Bacles,sm_only,train,20160501,20220829,True,True,True,True,True,True,True,True,True,True,True,True,False,373,532,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_Banloc,sm_only,train,20160501,20200905,True,True,True,True,True,True,True,True,True,True,True,True,False,214,323,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_Barlad,sm_only,train,20160501,20240208,True,True,True,True,True,True,True,True,True,True,True,True,False,207,320,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_Calarasi,sm_only,train,20191206,20250914,True,True,True,True,True,True,True,True,True,True,True,True,False,433,611,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_RSMN_Cotnari,sm_only,train,20160501,20240202,True,True,True,True,True,True,True,True,True,True,True,True,False,57,594,0,100.0,"2018,2019,2020,2021,2022,2023,2024",,,,,,,"2016,2017",,WARN,"s2_missing_years(2018,2019,2020,2021,2022,2023,2024)|INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_Darabani,sm_only,train,20160501,20240128,True,True,True,True,True,True,True,True,True,True,True,True,False,168,559,0,100.0,"2021,2022,2023,2024",,,,,,,"2016,2017",,WARN,"s2_missing_years(2021,2022,2023,2024)|INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_Dumbraveni,sm_only,train,20160501,20210118,True,True,True,True,True,True,True,True,True,True,True,True,False,124,193,0,100.0,2021,,,2021,,,,"2016,2017",,WARN,"s2_missing_years(2021)|cm_missing_years(2021)|INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_Iasi,sm_only,oos,20191206,20250914,True,True,True,True,True,True,True,True,True,True,True,True,False,164,254,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_RSMN_Oradea,sm_only,train,20160501,20190829,True,True,True,True,True,True,True,True,True,True,True,True,False,153,253,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_RosioriideVede,sm_only,train,20191205,20230619,True,True,True,True,True,True,True,True,True,True,True,True,False,217,322,0,100.0,,,,,,,,,,OK,
ISMN_RSMN_SannicolauMare,sm_only,oos,20160501,20200210,True,True,True,True,True,True,True,True,True,True,True,True,False,202,284,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_RSMN_SatuMare,sm_only,oos,20191206,20240521,True,True,True,True,True,True,True,True,True,True,True,True,False,124,192,0,100.0,2019,,,,,,,,,WARN,s2_missing_years(2019)
ISMN_RSMN_Slatina,sm_only,oos,20191206,20231025,True,True,True,True,True,True,True,True,True,True,True,True,False,127,173,0,100.0,,,,,,,,,,OK,
ISMN_RSMN_Tecuci,sm_only,train,20160501,20221130,True,True,True,True,True,True,True,True,True,True,True,True,False,184,283,0,100.0,,,,,,,,"2016,2017",,OK,"INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_AAMU-JTG,sm_only,train,20160130,20231118,True,True,True,True,True,True,True,True,True,True,True,True,False,344,564,0,100.0,,,"2016,2018,2019,2020,2021,2022,2023",,,,,"2016,2017",,WARN,"s1_desc_missing_years(2016,2018,2019,2020,2021,2022,2023)|INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_Abrams,sm_only,train,20140101,20220621,True,True,True,False,True,True,True,True,True,True,True,True,False,180,246,0,100.0,"2014,2015","2014,2015",,"2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_AdamsRanch#1,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,458,551,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Alcalde,sm_only,train,20140101,20180526,True,True,True,True,True,True,True,True,True,True,True,True,False,109,139,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_AlkaliMesa,sm_only,train,20140729,20251230,True,True,True,True,True,True,True,False,True,False,False,True,False,416,543,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,,,CRITICAL,"MISSING_soil|INFO_no_sif|INFO_no_twsa|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)"
ISMN_SCAN_AllenFarms,sm_only,train,20210306,20251230,True,True,True,False,True,True,True,True,True,True,True,True,False,153,251,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SCAN_Ames,sm_only,train,20160412,20230206,True,True,True,True,True,True,True,True,True,True,True,True,False,350,494,0,100.0,,,"2017,2018,2019,2020,2021,2022,2023",,,,,"2016,2017",,WARN,"s1_desc_missing_years(2017,2018,2019,2020,2021,2022,2023)|INFO_sif_missing_years(2016,2017)"
ISMN_SCAN_AshValley,sm_only,train,20201112,20241221,True,True,True,True,True,True,True,True,True,True,True,True,False,177,227,0,100.0,,,,,,,,,,OK,
ISMN_SCAN_BlueCreek,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,311,455,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_BodieHills,sm_only,train,20141028,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,412,554,0,100.0,"2014,2015","2014,2015,2022,2023,2024,2025","2014,2015,2016,2022,2023,2024,2025","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024,2025)|s1_desc_missing_years(2014,2015,2016,2022,2023,2024,2025)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_BraggFarm,sm_only,train,20150612,20200518,True,True,True,True,True,True,True,True,True,True,True,True,False,73,126,0,100.0,2015,2015,"2015,2016,2018,2019,2020",2015,,,,"2015,2016,2017",,WARN,"s2_missing_years(2015)|s1_asc_missing_years(2015)|s1_desc_missing_years(2015,2016,2018,2019,2020)|cm_missing_years(2015)|INFO_sif_missing_years(2015,2016,2017)"
ISMN_SCAN_Buckhorn,sm_only,train,20201113,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,414,612,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SCAN_BuffaloJump,sm_only,train,20140101,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,330,484,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",2025,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)|INFO_twsa_missing_years(2025)"
ISMN_SCAN_Bushland#1,sm_only,val,20220126,20251230,True,True,True,True,True,True,True,True,True,True,True,True,False,195,254,0,100.0,,,,,,,,,2025,OK,INFO_twsa_missing_years(2025)
ISMN_SCAN_CPER,sm_only,train,20140101,20200821,True,True,True,True,True,True,True,True,True,True,True,True,False,236,364,0,100.0,"2014,2015","2014,2015","2014,2015,2016","2014,2015",,,,"2014,2015,2016,2017",,WARN,"s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)|INFO_sif_missing_years(2014,2015,2016,2017)"
ISMN_SCAN_CacheJunction,sm_only,train,20140101,20240513,True,True,True,True,True,True,True,False,True,False,False,True,False,518,765,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,,,CRITICAL,"MISSING_soil|INFO_no_sif|INFO_no_twsa|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)"
ISMN_SCAN_CarverFarm,sm_only,train,20180515,20210720,True,True,True,True,True,True,True,True,True,True,True,True,False,95,130,0,100.0,,,"2018,2019,2021",,,,,,,WARN,"s1_desc_missing_years(2018,2019,2021)"
ISMN_SCAN_CaveValley,sm_only,train,20191206,20250908,True,True,True,True,True,True,True,False,False,False,False,True,False,533,684,0,100.0,,"2022,2023,2024",,,,,,,,CRITICAL,"MISSING_soil|MISSING_era5|INFO_no_sif|INFO_no_twsa|s1_asc_missing_years(2022,2023,2024)"
ISMN_SCAN_CentraliaLake,sm_only,train,20170620,20220801,True,True,True,False,True,True,True,True,True,True,True,True,False,180,258,0,100.0,,,,,,,,2017,,OK,INFO_sif_missing_years(2017)
ISMN_SCAN_Charkiln,sm_only,train,20140630,20251230,True,True,True,True,True,True,True,False,True,False,False,True,False,836,1089,0,100.0,"2014,2015","2014,2015,2022,2023,2024","2014,2015,2016","2014,2015",,,,,,CRITICAL,"MISSING_soil|INFO_no_sif|INFO_no_twsa|s2_missing_years(2014,2015)|s1_asc_missing_years(2014,2015,2022,2023,2024)|s1_desc_missing_years(2014,2015,2016)|cm_missing_years(2014,2015)"
